age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
39,4,15890,11,15,2,3,0,4,1,0,0,34,39
15,4,2547,9,4,2,13,0,4,1,0,0,23,0
32,4,11736,0,12,4,8,4,4,0,0,0,31,29
7,7,6325,9,4,4,14,1,2,1,0,0,34,0
4,4,12781,15,1,4,3,3,4,1,0,0,12,39
44,4,27036,11,15,2,4,0,4,1,0,0,45,39
6,4,20685,11,15,4,1,1,4,1,0,0,34,39
11,4,17654,7,3,4,12,1,4,1,0,0,61,39
8,4,24871,9,4,4,8,3,4,1,0,0,34,39
38,4,21974,5,10,2,14,0,4,1,0,0,45,39
30,4,28515,2,14,3,4,1,4,0,0,0,50,39
15,4,19531,10,7,0,10,1,4,1,0,0,34,39
6,4,20811,15,1,4,6,3,4,1,0,0,34,39
41,4,8700,9,4,2,10,0,4,1,0,0,41,39
14,4,16010,15,1,2,3,0,4,1,0,0,39,39
21,4,14504,12,5,2,10,0,4,1,122,0,61,39
18,4,12269,11,15,2,3,0,4,1,0,0,34,39
41,7,19982,9,4,2,10,0,4,1,0,0,34,39
32,4,2254,10,7,2,10,0,4,1,114,0,39,39
15,4,6609,15,1,4,4,3,4,1,0,0,34,39
10,2,11491,11,15,2,11,5,4,0,0,0,34,39
31,4,26488,11,15,2,7,0,4,1,0,0,34,39
7,4,5480,15,1,4,12,3,4,0,0,0,34,39
29,4,18714,11,15,4,3,3,4,1,0,0,34,39
22,0,17285,15,1,0,0,1,4,1,0,0,61,33
13,4,7224,7,3,4,8,2,1,1,0,0,34,40
46,4,258,9,4,0,4,1,4,0,0,0,34,39
49,4,24573,15,1,6,8,4,2,0,0,0,12,39
29,7,523,11,15,4,8,4,2,0,0,0,34,39
1,4,27793,11,15,4,12,2,4,1,0,0,17,39
47,4,19978,15,1,6,4,1,4,0,0,0,22,39
23,6,5291,15,1,0,3,4,4,0,0,0,31,39
33,6,11108,10,7,2,10,0,4,1,0,0,15,39
52,0,9122,11,15,2,0,0,4,1,0,0,39,39
19,4,27693,9,4,2,10,5,4,0,0,0,25,39
18,4,10865,1,13,0,7,4,4,0,0,0,34,39
23,4,15187,2,14,2,10,0,4,1,0,0,34,5
20,4,6137,11,15,2,3,0,4,1,0,0,34,39
29,2,21545,7,3,2,11,0,4,1,0,0,43,39
34,5,16374,15,1,2,12,0,4,1,0,0,34,39
15,6,22906,8,2,2,5,0,4,1,111,0,67,39
22,2,13644,7,3,2,3,0,4,1,0,0,34,39
6,4,25091,15,1,4,13,1,4,0,0,0,34,39
16,4,19896,12,5,2,10,0,4,1,0,0,39,39
38,2,19135,7,3,2,10,0,1,1,0,0,34,39
20,4,28419,9,4,2,4,0,4,1,0,47,45,39
28,2,9007,15,1,2,10,0,4,1,0,42,41,39
46,6,7002,15,1,2,10,5,4,0,29,0,1,39
23,4,15915,11,15,2,3,0,4,1,0,0,34,39
4,2,308,15,1,4,8,1,4,0,0,49,34,39
7,4,1573,15,1,4,3,4,4,1,0,0,34,39
19,4,25771,9,4,2,13,0,4,1,64,0,36,39
26,4,17875,9,4,2,4,0,4,1,0,43,34,9
28,4,1343,0,12,2,12,0,4,1,0,0,34,39
30,4,3930,15,1,2,3,0,4,1,0,0,34,39
47,0,14514,9,4,2,0,0,4,1,0,0,34,39
15,4,26909,1,13,2,1,0,4,1,0,0,39,39
33,4,10377,11,15,2,3,0,4,1,0,0,45,39
13,4,23163,8,2,0,10,4,4,0,0,0,29,39
22,6,9914,11,15,2,5,0,4,1,0,0,56,39
14,4,11062,1,13,2,3,0,4,1,0,0,34,39
37,4,27146,11,15,2,3,0,4,1,0,52,34,39
2,4,92,9,4,4,10,3,4,0,0,0,23,39
31,4,21979,8,2,5,8,1,4,0,0,0,23,39
29,4,4053,12,5,2,4,0,4,1,0,0,39,39
30,4,26810,15,1,2,8,0,4,1,0,0,52,39
21,4,18573,9,4,2,13,0,2,1,0,0,50,39
38,0,12290,11,15,0,0,1,4,1,0,0,12,39
15,7,25142,12,5,4,10,1,4,1,0,0,1,39
18,4,4566,11,15,0,7,4,4,0,0,0,34,39
43,4,2250,6,11,2,5,0,4,1,0,0,39,39
9,4,8719,11,15,2,7,0,4,1,0,0,34,39
8,6,13157,15,1,4,3,3,4,1,0,0,77,39
66,6,15798,1,13,4,5,1,4,1,0,0,12,39
32,4,19267,11,15,2,12,0,4,1,0,0,6,26
24,4,19521,9,4,0,10,1,4,1,88,0,39,39
0,4,20280,11,15,4,8,2,4,1,0,0,12,39
9,7,4290,9,4,2,4,0,2,1,0,0,34,39
20,4,3007,15,1,4,14,4,4,0,0,0,12,33
16,2,15688,8,2,2,13,0,4,1,0,0,45,39
46,4,18679,9,4,6,8,2,2,0,0,0,12,39
51,5,25048,9,4,5,12,4,4,1,0,0,67,2
31,4,4898,11,15,2,6,5,2,0,0,0,34,39
6,4,24143,15,1,2,7,0,4,1,0,0,34,39
10,2,11524,11,15,2,1,0,4,1,0,0,31,39
16,4,26170,9,4,2,4,0,4,1,0,0,34,39
32,2,13688,15,1,0,4,4,4,1,0,0,42,39
29,6,15973,15,1,0,4,1,4,1,0,0,45,39
4,4,13041,11,15,4,7,2,4,1,0,0,34,39
10,4,6099,9,4,4,4,1,4,0,0,0,34,39
8,4,9047,11,15,2,3,0,4,1,0,17,34,39
16,4,3517,11,15,2,12,0,4,1,0,47,39,39
23,4,26529,11,15,2,8,0,2,1,0,0,34,39
23,4,7321,11,15,5,8,1,4,0,0,0,34,39
30,0,27230,9,4,2,0,0,4,1,0,0,9,39
25,4,24773,11,15,4,3,2,4,1,0,0,34,39
13,4,13648,8,2,2,12,0,4,1,0,0,39,39
21,4,13622,7,3,4,8,3,4,0,0,0,17,39
24,4,16464,14,6,2,12,0,4,1,0,0,45,39
2,4,19419,15,1,4,8,3,2,1,0,0,28,39
15,6,11301,8,2,0,12,4,4,1,0,0,45,39
8,4,7249,9,4,2,4,3,4,0,0,0,34,39
30,4,12689,12,5,0,12,1,4,1,55,0,34,39
30,1,26728,9,4,2,4,0,2,1,0,42,34,39
34,4,1975,15,1,2,1,5,4,0,0,0,34,39
7,6,21609,5,10,4,5,2,4,1,0,0,45,39
28,5,9530,9,4,2,4,5,1,0,0,0,67,0
7,4,23289,15,1,4,8,4,4,0,0,0,23,24
26,5,15563,15,1,2,4,0,4,1,0,0,67,39
49,5,13826,11,15,2,1,5,4,0,0,0,34,39
42,4,7160,11,15,2,7,0,4,1,0,42,34,39
56,4,21111,9,4,2,10,0,4,1,0,66,34,39
32,1,591,8,2,2,3,0,1,1,0,0,34,39
24,4,20463,11,15,2,3,0,4,1,0,0,76,39
27,2,196,14,6,5,10,4,4,0,0,0,34,39
23,4,22458,15,1,2,7,0,4,1,51,0,34,39
34,4,19334,8,2,4,10,3,4,0,0,0,34,39
22,4,13644,9,4,2,12,0,4,1,0,39,34,39
18,4,16964,11,15,0,4,4,4,0,0,0,34,39
29,4,9026,12,5,0,10,4,4,0,104,0,45,39
49,4,3576,9,4,6,8,1,4,1,0,0,3,39
23,6,14721,7,3,0,4,1,4,1,0,0,23,39
1,4,21253,11,15,4,8,3,4,1,0,0,12,39
17,4,16443,15,1,2,10,0,4,1,111,0,45,39
12,4,11003,0,12,2,3,0,4,1,0,0,34,39
21,4,360,9,4,5,10,4,4,1,0,0,34,39
12,4,17383,1,13,4,3,3,2,1,0,0,34,14
21,4,6959,14,6,2,10,0,4,1,122,0,67,39
0,4,18040,1,13,4,12,3,4,1,0,0,23,39
52,1,24662,12,5,0,10,1,4,0,0,0,44,39
32,4,7918,15,1,2,12,0,4,1,0,47,45,39
40,4,7397,9,4,2,11,0,4,1,0,0,34,39
33,4,4181,1,13,4,7,2,4,0,0,0,34,39
14,4,27252,15,1,4,1,4,4,0,0,0,34,39
17,4,24658,11,15,2,12,0,4,1,0,0,56,39
24,4,7878,6,11,5,8,1,4,1,0,0,34,39
73,2,9939,11,15,4,3,3,4,1,9,0,34,39
46,5,17389,9,4,2,4,0,4,1,0,0,56,39
13,6,16071,8,2,5,12,1,4,1,0,0,34,26
29,4,7235,8,2,0,1,1,4,0,0,0,34,39
1,4,28432,1,13,4,12,3,4,0,0,0,6,39
35,4,11897,11,15,2,8,5,4,0,0,0,17,39
0,4,4859,4,9,4,8,1,4,1,0,0,23,39
18,4,9914,9,4,2,12,0,4,1,0,0,56,39
23,2,20804,12,5,2,4,0,4,1,0,0,28,39
14,4,24227,15,1,2,13,0,4,1,0,0,34,26
5,4,8913,8,2,4,8,1,4,0,0,0,23,39
20,4,25173,12,5,4,4,1,2,1,0,15,45,0
14,4,8082,9,4,4,10,1,4,1,0,0,45,39
33,6,7626,11,15,2,4,0,4,1,114,0,45,39
34,4,17954,15,1,0,12,4,2,0,0,0,45,39
12,4,21829,11,15,2,3,0,4,1,0,0,34,39
25,4,2818,11,15,2,13,0,4,1,0,0,34,39
9,4,20609,9,4,4,10,1,4,0,0,0,34,39
30,4,19790,12,5,0,10,1,4,1,0,0,34,39
12,4,26947,11,15,2,7,0,4,1,0,0,34,39
12,4,21527,8,2,2,14,0,4,1,0,0,50,39
19,6,22181,5,10,2,7,0,4,1,111,0,39,39
36,0,5641,2,14,2,0,5,4,0,0,0,34,22
6,0,15014,9,4,4,0,1,4,1,0,0,28,39
18,4,7895,15,1,4,14,3,4,1,0,0,34,39
29,2,22172,15,1,0,1,4,4,0,0,0,39,39
17,4,480,8,2,4,10,1,4,0,23,0,12,39
7,4,2370,15,1,4,14,3,4,1,0,0,45,39
20,1,3159,10,7,2,10,0,4,1,0,0,68,0
1,4,19482,11,15,4,8,1,4,0,0,0,28,39
29,4,25745,11,15,2,11,0,4,1,0,0,34,39
21,4,19279,15,1,4,4,1,4,0,0,0,39,39
26,6,4560,2,14,2,14,0,4,1,0,0,56,39
24,4,12447,11,15,0,8,4,4,0,0,0,25,39
35,4,1975,11,15,0,1,1,4,0,0,0,34,39
50,4,13899,11,15,0,1,1,4,0,0,0,6,39
36,4,4040,11,15,0,8,1,4,0,0,0,34,39
51,0,1953,11,15,2,0,0,4,1,14,0,6,39
2,4,22500,11,15,4,3,3,4,1,0,0,34,39
6,4,16694,5,10,2,14,0,4,1,0,0,25,39
18,4,18382,8,2,2,3,0,4,1,0,0,34,39
19,4,19975,11,15,2,7,0,4,1,0,0,34,39
39,4,26679,5,10,2,3,0,4,1,0,0,34,32
20,6,831,11,15,2,3,0,4,1,0,0,39,39
19,4,5425,9,4,2,4,0,1,1,0,0,56,0
26,6,5597,9,4,2,7,5,1,0,0,0,77,37
25,4,71,11,15,4,3,1,4,1,0,0,34,39
2,0,7985,15,1,4,0,3,4,1,0,0,15,39
33,4,14954,1,13,0,8,4,4,0,0,0,34,39
33,6,28085,11,15,2,8,5,4,0,0,0,3,0
6,4,27801,15,1,0,6,3,4,1,0,0,34,39
2,4,9109,11,15,4,8,3,4,0,0,0,34,39
10,4,23851,11,15,4,1,1,4,1,0,0,39,39
13,4,7345,15,1,2,3,0,4,1,0,0,34,39
11,4,24380,0,12,4,6,1,4,1,0,0,34,39
28,1,25892,11,15,2,1,0,4,1,0,0,34,39
2,4,559,0,12,4,8,2,2,0,0,0,12,39
26,4,3380,8,2,2,5,0,4,1,0,0,34,39
2,4,17729,11,15,4,6,3,4,1,0,0,28,39
22,2,9263,15,1,4,11,1,2,0,0,0,34,39
10,4,5466,9,4,4,12,1,4,0,0,0,34,39
31,4,27134,15,1,0,4,1,4,0,0,0,61,39
34,4,6027,11,15,2,14,0,4,1,0,0,56,39
29,6,4066,0,12,5,4,4,4,0,0,0,6,7
12,4,23699,11,15,2,4,5,4,0,0,0,34,28
45,4,11207,2,14,2,5,0,4,1,0,0,42,11
3,4,25052,15,1,4,12,3,4,1,0,0,34,39
28,4,5434,11,15,2,1,0,4,1,0,0,34,0
12,4,25223,11,15,3,11,1,4,1,0,0,34,39
26,5,19506,11,15,4,4,3,4,1,0,0,34,39
23,4,9445,11,15,5,7,4,4,1,0,0,34,39
24,4,6506,9,4,4,13,1,4,1,0,0,34,39
17,5,17295,11,15,2,4,0,4,1,0,0,34,39
16,4,9187,11,15,4,12,1,4,0,0,0,39,39
50,4,2049,9,4,0,4,1,4,0,0,63,44,39
40,4,353,4,9,2,14,0,4,1,0,0,34,39
19,4,18924,15,1,2,4,0,2,1,0,0,1,39
7,4,9626,15,1,2,13,0,4,1,0,0,45,39
3,4,25281,4,9,4,8,2,4,1,0,0,34,26
49,4,2934,9,4,2,10,0,4,1,0,0,34,39
12,4,15898,9,4,2,13,0,4,1,0,0,28,39
17,4,5138,11,15,4,1,3,4,1,0,0,34,39
11,4,24609,9,4,4,10,1,2,1,0,0,34,39
4,4,12490,11,15,4,12,3,4,0,83,0,34,39
29,7,8721,11,15,2,6,0,4,1,0,0,34,39
7,0,1661,11,15,2,0,2,4,1,0,0,34,39
29,4,15476,11,15,5,7,3,2,0,0,0,34,39
20,4,9539,11,15,0,7,4,4,1,0,0,34,39
2,4,24394,15,1,4,1,3,4,0,0,0,76,39
56,4,5430,15,1,6,9,4,4,0,0,0,1,39
40,2,11556,12,5,0,8,4,2,0,0,0,34,39
56,7,28152,11,15,6,1,1,4,0,0,0,34,39
22,4,12020,15,1,0,5,4,4,0,0,0,39,39
11,4,2718,5,10,2,3,0,4,1,0,0,23,39
42,4,2886,8,2,2,10,0,4,1,96,0,45,39
34,4,5657,11,15,3,12,1,2,0,0,0,31,39
5,4,18686,15,1,4,12,3,4,0,0,0,28,39
24,2,16177,9,4,4,10,4,2,0,0,0,34,39
20,7,6070,15,1,2,4,5,4,0,0,0,34,39
19,6,8128,14,6,2,3,0,4,1,0,0,56,39
12,6,15532,9,4,4,4,2,4,1,0,0,45,39
13,0,11294,15,1,2,0,0,4,1,0,0,34,39
20,2,21683,15,1,0,1,1,4,0,0,0,38,39
17,4,23805,10,7,2,10,0,4,1,0,0,45,39
40,4,11646,15,1,2,3,0,4,1,0,0,34,39
36,4,2318,2,14,0,5,3,4,1,0,0,34,39
10,5,5477,8,2,2,8,5,4,0,0,0,29,39
3,4,25028,11,15,4,1,3,2,1,0,0,12,39
27,2,844,7,3,0,11,1,4,0,0,0,51,39
30,4,7113,9,4,2,1,0,4,1,111,0,34,39
43,7,17252,10,7,2,10,0,4,1,0,0,45,39
1,4,23225,2,14,4,8,3,4,0,0,0,3,39
16,5,3422,11,15,2,3,0,4,1,0,0,34,39
18,4,15673,11,15,2,3,0,4,1,0,0,34,39
16,4,26481,11,15,4,14,2,1,1,0,0,34,39
24,2,23314,7,3,2,4,0,2,1,0,0,45,39
26,4,9935,6,11,0,6,4,4,0,0,0,34,39
9,6,16823,0,12,2,5,0,4,1,0,0,95,39
35,4,10471,11,15,4,1,1,4,0,0,0,34,39
6,4,6462,5,10,4,8,3,4,1,0,0,28,39
15,4,14405,15,1,4,12,3,4,1,0,41,56,39
4,4,19229,11,15,4,8,1,4,0,0,0,45,39
19,4,10444,11,15,0,3,1,4,1,0,0,71,39
19,4,15498,9,4,2,4,0,4,1,0,0,45,39
5,4,11176,11,15,4,8,3,4,0,0,0,12,39
13,4,12640,7,3,4,10,1,2,0,0,0,17,39
18,4,11008,11,15,2,8,0,4,1,0,0,34,39
5,4,23115,11,15,2,3,0,4,1,0,0,39,39
2,4,8958,15,1,4,1,3,4,0,0,0,16,39
20,4,22799,15,1,2,3,0,4,1,64,0,34,39
44,4,5801,8,2,6,13,4,4,0,0,0,76,39
32,4,474,9,4,3,8,1,1,1,0,0,34,30
30,4,8642,0,12,0,12,4,4,0,0,0,23,39
10,4,18454,4,9,4,9,1,4,0,0,0,61,9
22,7,28421,10,7,2,10,0,4,1,0,0,45,39
9,4,5442,0,12,2,6,0,4,1,0,0,34,39
18,4,7614,15,1,5,3,1,4,1,0,0,34,39
13,0,9662,9,4,4,0,1,4,0,0,0,34,39
4,4,21989,15,1,4,12,3,4,0,0,0,17,39
24,4,18710,11,15,2,3,0,4,1,0,0,34,39
34,2,674,7,3,0,1,4,4,0,0,0,34,39
9,4,16758,4,9,4,5,2,2,1,0,0,34,26
4,2,3110,15,1,4,10,3,4,0,0,0,28,39
16,4,5732,12,5,2,10,0,4,1,0,0,39,39
18,5,15676,9,4,2,10,0,4,1,111,0,39,39
17,4,8723,11,15,4,3,3,4,1,0,0,34,39
38,4,7783,15,1,2,8,0,4,1,0,0,45,39
22,4,2442,8,2,4,7,1,4,1,0,0,34,39
10,6,20506,11,15,4,5,4,4,1,0,0,45,39
12,4,20842,9,4,4,12,1,4,0,0,0,56,39
10,4,5621,11,15,4,14,1,4,1,0,0,67,39
1,6,22844,15,1,4,4,1,4,0,0,0,45,39
10,4,12524,11,15,4,8,1,4,0,0,0,47,39
2,4,14097,1,13,4,12,3,4,1,0,0,12,0
44,4,3753,11,15,2,4,0,4,1,0,0,45,39
32,1,25995,9,4,2,4,0,4,1,0,0,39,39
7,4,18296,11,15,4,5,3,4,1,0,0,94,39
15,4,5096,8,2,2,3,0,4,1,0,0,45,39
5,4,20945,15,1,4,10,1,4,0,0,0,34,39
16,4,25844,12,5,2,10,0,4,1,0,0,39,39
3,4,4024,11,15,4,12,3,1,0,0,0,34,40
16,4,3422,15,1,2,4,0,4,1,0,0,39,39
15,4,10102,9,4,4,1,1,4,0,0,0,34,39
36,4,25306,12,5,2,10,0,4,1,64,0,34,39
21,2,18664,12,5,0,10,1,2,1,0,0,34,23
42,4,25848,9,4,2,3,0,4,1,0,0,45,39
9,4,6084,7,3,4,1,4,4,0,0,0,25,39
32,6,3217,11,15,0,8,1,4,0,0,0,34,39
38,4,17300,6,11,2,6,0,2,1,0,0,33,39
25,4,21467,15,1,2,12,0,4,1,0,0,45,39
7,4,23308,9,4,4,12,1,4,1,0,0,39,39
15,4,20745,6,11,5,8,4,3,0,0,0,34,26
28,4,27533,11,15,2,10,5,4,0,0,0,5,39
20,4,9622,11,15,2,7,0,4,1,0,0,40,39
23,4,28465,11,15,2,8,5,4,0,0,0,3,39
31,5,15440,15,1,0,4,1,4,1,0,0,34,39
25,6,1762,11,15,2,12,0,4,1,0,0,34,39
0,4,4246,0,12,4,8,3,4,1,0,0,23,39
13,4,16794,9,4,4,12,1,4,0,0,0,23,39
7,4,26440,9,4,4,12,3,4,1,0,0,34,39
34,6,8891,15,1,2,12,0,4,1,0,0,34,39
45,2,11201,11,15,6,8,1,4,0,0,0,9,39
14,4,26077,11,15,4,5,1,4,1,0,0,34,21
24,4,5416,15,1,2,12,0,4,1,0,0,61,39
13,4,24261,15,1,4,13,4,4,0,0,0,34,39
14,4,24896,11,15,2,7,0,4,1,0,0,34,39
3,4,15420,15,1,4,12,1,4,0,0,0,23,39
2,4,7959,15,1,4,8,3,2,1,0,0,17,39
7,4,9896,9,4,4,10,4,4,0,0,0,34,39
15,4,15490,15,1,5,7,4,2,0,0,0,67,39
7,4,9763,9,4,4,10,3,4,0,0,0,12,39
44,4,14527,11,15,2,3,0,4,1,0,0,45,39
22,4,17470,9,4,2,14,0,2,1,114,0,45,39
11,4,23783,11,15,2,3,0,2,1,56,0,34,39
24,2,28384,9,4,2,10,0,4,1,0,0,45,39
31,4,5041,15,1,0,7,1,4,1,0,0,34,39
14,4,12409,1,13,4,6,3,4,1,0,0,17,39
12,4,15419,15,1,4,12,1,2,1,0,0,50,28
2,4,15997,11,15,4,3,1,4,0,0,0,34,39
6,4,13495,11,15,4,14,3,4,1,0,0,34,39
37,5,4007,15,1,2,12,0,4,1,0,0,39,39
51,0,9920,11,15,2,0,0,4,1,0,0,76,39
36,4,5079,11,15,4,12,1,4,1,0,82,42,39
30,4,10372,15,1,2,12,0,4,1,0,0,45,39
22,4,9435,9,4,2,10,0,4,1,0,0,34,39
16,4,27890,8,2,2,3,0,1,1,0,0,34,25
20,2,8318,12,5,2,4,0,4,1,114,0,50,39
27,4,10294,11,15,4,8,2,2,1,0,0,25,39
22,4,733,15,1,2,12,0,4,1,85,0,39,39
42,4,18198,11,15,4,1,1,4,1,0,0,45,13
4,4,27166,4,9,4,3,1,3,1,0,0,25,26
36,4,19490,11,15,4,12,1,4,0,0,0,34,39
11,4,1558,9,4,4,10,3,4,0,0,0,6,39
33,6,10569,0,12,4,3,1,4,1,0,0,17,39
30,5,16135,4,9,2,14,0,4,1,0,0,45,5
21,4,14046,15,1,4,8,3,4,1,0,0,34,39
39,6,26937,15,1,0,12,4,4,0,0,0,42,39
27,5,10429,12,5,2,10,0,4,1,0,74,50,39
39,5,13868,11,15,2,4,0,4,1,0,0,34,39
24,4,7914,12,5,2,10,0,4,1,0,0,34,39
14,2,2975,0,12,4,14,2,4,1,0,33,34,39
22,4,23126,8,2,0,4,4,4,0,0,0,34,39
22,4,17332,15,1,2,12,0,4,1,0,0,34,39
28,2,3561,9,4,2,14,0,1,1,0,0,34,37
18,4,9861,11,15,2,3,0,4,1,0,0,34,39
27,4,26779,11,15,2,3,0,4,1,0,0,67,39
22,5,21296,11,15,2,3,0,4,1,0,0,45,39
41,4,7281,11,15,2,1,5,4,0,0,0,34,39
5,0,4719,11,15,4,0,4,4,1,0,0,34,39
34,4,28129,11,15,2,14,0,4,1,0,0,34,39
1,4,23970,2,14,4,5,3,4,1,0,0,50,39
1,4,23186,15,1,4,12,3,4,0,0,0,17,39
40,4,7946,11,15,2,3,0,4,1,0,0,34,39
19,5,13474,11,15,2,4,0,4,1,122,0,45,0
41,4,22387,15,1,0,7,1,3,1,0,0,34,26
3,4,26725,15,1,4,12,2,4,0,0,0,34,39
35,4,23045,9,4,2,4,0,4,1,0,0,39,39
34,4,14687,0,12,6,8,1,4,0,0,0,34,39
37,4,2532,15,1,2,12,0,4,1,0,0,39,39
7,4,15520,9,4,4,10,1,4,1,0,0,12,39
29,4,10020,7,3,4,3,1,2,0,0,0,45,39
7,2,2883,9,4,4,10,3,4,0,0,0,12,39
13,4,24190,11,15,4,1,2,4,0,0,46,34,39
12,4,22848,2,14,3,8,1,2,0,0,0,34,39
9,0,23312,15,1,4,0,1,4,1,0,0,56,39
15,6,17731,1,13,2,5,0,4,1,0,0,77,39
29,4,21723,3,8,0,3,1,4,1,0,0,34,26
34,4,27002,15,1,2,12,0,4,1,0,0,34,39
1,4,9865,15,1,4,8,3,4,0,0,0,12,39
20,4,25076,5,10,0,4,1,4,1,0,0,45,39
18,4,11585,11,15,4,7,3,4,1,0,0,42,39
44,6,1754,3,8,2,3,0,4,1,0,0,12,39
38,4,3176,11,15,0,8,2,4,0,0,0,34,34
39,2,17200,15,1,0,4,1,4,0,0,0,34,39
19,4,22528,11,15,2,8,0,4,1,0,0,45,39
18,6,8182,11,15,2,5,0,4,1,0,0,77,39
15,4,18938,11,15,4,8,3,4,0,0,0,28,39
10,0,7130,11,15,5,0,4,2,0,0,0,34,39
21,4,19469,1,13,0,1,1,4,0,0,0,38,39
18,1,7402,7,3,0,10,4,2,0,0,0,34,39
31,2,15438,12,5,0,4,4,2,0,120,0,34,39
52,0,24656,4,9,0,0,1,4,1,0,0,34,39
52,4,25139,1,13,2,10,0,2,1,0,0,39,39
29,4,27771,15,1,3,3,1,1,1,0,0,34,30
16,4,19104,9,4,4,10,1,2,1,0,0,45,39
26,4,25698,7,3,0,3,1,4,1,0,0,34,39
8,4,11647,11,15,2,14,0,4,1,0,0,56,39
26,4,25881,15,1,2,12,0,4,1,0,0,34,39
24,4,9203,11,15,2,14,0,4,1,0,0,45,39
31,1,7037,11,15,2,1,5,4,0,0,0,34,39
14,4,11641,6,11,4,8,3,4,1,0,0,34,39
25,4,12714,11,15,0,11,1,2,1,0,0,28,39
58,7,1524,10,7,2,10,0,2,1,0,0,12,39
22,2,24419,11,15,2,11,0,2,1,20,0,34,39
31,4,5811,9,4,2,12,0,4,1,0,0,39,39
2,1,19630,11,15,1,12,5,4,0,0,0,34,39
26,4,25881,15,1,2,1,0,4,1,0,0,39,39
39,6,7267,11,15,2,3,0,4,1,0,0,34,39
22,2,24146,8,2,2,1,5,4,0,0,0,30,39
20,4,15905,11,15,2,1,0,4,1,0,0,34,4
35,4,12159,11,15,2,14,0,4,1,0,0,81,39
12,4,12344,11,15,4,8,3,4,1,0,0,34,39
18,4,8396,11,15,2,7,0,0,1,0,0,34,39
45,6,1663,11,15,2,5,0,4,1,0,0,61,39
27,4,6349,15,1,2,1,5,4,0,0,74,55,39
14,4,15238,9,4,2,4,0,4,1,0,0,39,39
33,1,11855,12,5,2,13,0,4,1,0,0,34,39
24,2,26324,12,5,2,10,0,4,1,0,0,45,39
12,4,10654,11,15,4,7,1,4,0,0,0,34,39
32,7,5568,11,15,0,4,4,4,0,0,0,38,39
23,4,15330,15,1,2,13,5,4,0,0,0,34,39
21,2,19358,15,1,2,8,0,4,1,0,0,34,39
7,4,22745,8,2,4,12,1,4,0,0,0,34,39
22,4,2880,15,1,2,1,0,4,1,0,0,34,39
1,4,1257,1,13,4,6,3,4,1,0,0,34,39
19,6,10636,11,15,4,5,1,4,1,0,0,56,39
4,4,17481,15,1,4,12,1,4,0,0,0,12,39
13,4,4496,11,15,4,8,1,4,1,0,0,23,39
1,5,4878,11,15,4,5,3,4,0,0,0,76,39
15,4,5612,14,6,4,10,1,4,1,0,0,34,39
8,4,20860,15,1,2,12,0,4,1,0,0,45,39
45,2,1916,12,5,4,10,1,4,0,117,0,39,39
11,4,9480,15,1,4,12,1,4,1,0,0,34,39
45,5,11180,8,2,2,4,0,4,1,0,0,45,39
36,4,5095,11,15,2,7,0,4,1,0,0,34,39
28,4,23676,5,10,2,3,0,2,1,0,0,34,39
28,6,23573,15,1,4,5,3,4,1,0,0,71,39
26,4,21888,9,4,2,12,0,4,1,20,0,39,39
5,7,8884,9,4,4,10,3,2,1,0,0,12,39
16,4,27803,11,15,2,3,0,4,1,0,0,38,39
45,4,1028,15,1,5,12,4,4,0,0,21,26,39
33,4,26050,15,1,2,12,0,4,1,0,0,56,39
34,4,27197,12,5,2,10,0,4,1,0,0,31,2
19,4,5170,11,15,4,7,1,4,0,0,0,23,39
6,4,25198,11,15,4,14,1,4,1,0,0,31,39
35,4,12627,8,2,0,13,1,4,0,0,0,34,39
23,4,4788,11,15,2,12,0,4,1,0,0,56,39
35,7,949,9,4,2,11,0,4,1,0,0,42,39
5,4,23445,15,1,4,12,3,4,0,0,0,12,26
45,4,8300,10,7,4,4,1,4,1,0,0,45,39
19,4,18138,11,15,2,14,0,4,1,0,0,45,39
32,4,594,0,12,2,7,0,4,1,0,0,45,39
7,4,25196,9,4,4,1,1,4,0,0,0,39,39
25,4,9864,12,5,2,12,0,4,1,20,0,45,0
1,4,22780,0,12,4,7,3,4,1,0,0,34,39
31,4,7680,8,2,0,8,3,4,0,0,0,34,39
16,2,5752,12,5,2,4,0,4,1,0,0,34,39
5,6,440,8,2,4,5,1,4,1,0,0,28,39
28,4,16771,9,4,2,4,0,4,1,0,0,34,39
18,4,5974,8,2,2,4,0,4,1,64,0,45,39
7,4,13249,9,4,4,10,3,4,0,0,0,50,39
52,4,10571,11,15,6,1,4,4,0,0,0,12,39
20,6,5809,14,6,4,10,3,4,1,0,15,50,39
8,4,11371,11,15,2,7,0,4,1,0,0,45,39
30,4,27831,11,15,2,9,5,4,0,0,0,28,39
7,4,7871,7,3,2,3,0,4,1,0,0,34,39
25,4,442,11,15,4,6,2,4,1,0,0,34,39
43,2,3971,9,4,2,11,0,4,1,111,0,42,39
11,7,5074,9,4,2,10,0,4,1,0,0,34,39
14,4,11305,9,4,2,4,0,4,1,0,0,45,39
3,4,18310,15,1,4,12,1,4,0,0,0,45,39
4,7,12163,15,1,4,4,3,4,0,0,0,12,39
2,7,25903,15,1,4,1,3,4,0,0,0,6,39
29,0,6352,15,1,0,0,1,4,1,0,0,34,39
19,4,21959,11,15,0,4,3,4,0,26,0,34,39
